#CREATED Q4 2019, LAUREN MEE, UNIVERSITY OF LIVERPOOL
#TABLE CONSISTING OF GENES WITH CORRESPONDING TRANSCRIPT AND PROTEIN IDS (NCBI) FROM APIS MELLIFERA (Amel_HAv3.1, GCF_003254395.2)
GeneID	TranscriptID	ProteinID
LOC413343	XM_396788.6	XP_396788.3
LOC413344	XM_396789.6	XP_396789.2
LOC413345	XM_006568344.2	XP_006568407.1
LOC413345	XM_006568345.2	XP_006568408.1
LOC413345	XM_006568346.2	XP_006568409.1
LOC413345	XM_006568347.2	XP_006568410.1
LOC413345	XM_006568348.3	XP_006568411.1
LOC413346	XM_396791.5	XP_396791.3
LOC413350	XM_006565916.3	XP_006565979.1
LOC413350	XM_006565917.3	XP_006565980.1
LOC413350	XM_006565918.2	XP_006565981.1
LOC413350	XM_006565919.3	XP_006565982.1
LOC413350	XM_396795.6	XP_396795.3
LOC413351	XM_006565915.3	XP_006565978.1
LOC413351	XM_396796.6	XP_396796.2
LOC413354	XM_006564290.3	XP_006564353.1
LOC413356	XM_006570933.3	XP_006570996.1
LOC413356	XM_006570934.3	XP_006570997.1
LOC413357	XM_016917743.2	XP_016773232.1
LOC413357	XM_396802.7	XP_396802.3
LOC413361	XM_396806.6	XP_396806.3
LOC413362	XM_396807.7	XP_396807.4
LOC413363	XM_016911456.2	XP_016766945.1
LOC413365	XM_026440895.1	XP_026296680.1
LOC413365	XM_396810.7	XP_396810.3
LOC413366	XM_006564189.3	XP_006564252.1
LOC413366	XM_006564190.3	XP_006564253.1
LOC413366	XM_006564191.3	XP_006564254.1
LOC413366	XM_006564192.3	XP_006564255.1
LOC413368	XM_006562430.3	XP_006562493.2
LOC413368	XM_016912851.2	XP_016768340.2
LOC413368	XM_026441132.1	XP_026296917.1
LOC413368	XM_026441133.1	XP_026296918.1
LOC413368	XM_396813.7	XP_396813.5
LOC413369	XM_006558333.2	XP_006558396.1
LOC413370	XM_396815.6	XP_396815.3
LOC413371	XM_396816.6	XP_396816.5
LOC413372	XM_026439682.1	XP_026295467.1
LOC413372	XM_026439683.1	XP_026295468.1
LOC413372	XM_026439684.1	XP_026295469.1
LOC413372	XM_026439685.1	XP_026295470.1
LOC413372	XM_026439686.1	XP_026295471.1
LOC413372	XM_026439687.1	XP_026295472.1
LOC413372	XM_026439688.1	XP_026295473.1
LOC413372	XM_026439689.1	XP_026295474.1
LOC413372	XM_026439690.1	XP_026295475.1
LOC413374	XM_396819.7	XP_396819.2
LOC413376	XM_016911194.2	XP_016766683.1
LOC413376	XM_026439607.1	XP_026295392.1
LOC413376	XM_026439608.1	XP_026295393.1
LOC413376	XM_026439609.1	XP_026295394.1
LOC413376	XM_396821.6	XP_396821.3
LOC413377	XM_026445729.1	XP_026301514.1
LOC413377	XM_026445730.1	XP_026301515.1
LOC413377	XM_026445734.1	XP_026301519.1
LOC413377	XM_026445736.1	XP_026301521.1
LOC413377	XM_026445738.1	XP_026301523.1
LOC413377	XM_026445739.1	XP_026301524.1
LOC413377	XM_026445741.1	XP_026301526.1
LOC413377	XM_026445747.1	XP_026301532.1
LOC413378	XM_006571594.3	XP_006571657.1
LOC413378	XM_006571595.3	XP_006571658.1
LOC413378	XM_016913267.2	XP_016768756.1
LOC413379	XM_396824.6	XP_396824.1
LOC413380	XM_006558943.3	XP_006559006.1
LOC413380	XR_003305758.1	
LOC413382	XM_006558129.3	XP_006558192.2
LOC413382	XM_016914098.2	XP_016769587.1
LOC413382	XM_016914100.2	XP_016769589.1
LOC413382	XM_016914101.2	XP_016769590.1
LOC413382	XM_396827.6	XP_396827.5
LOC413383	XM_006559796.3	XP_006559859.1
LOC413383	XM_006559797.3	XP_006559860.1
LOC413383	XM_006559798.3	XP_006559861.1
LOC413383	XM_396828.7	XP_396828.2
LOC413384	XM_006559799.3	XP_006559862.1
LOC413384	XM_006559801.3	XP_006559864.1
LOC413384	XM_016913168.2	XP_016768657.1
LOC413385	XM_396830.7	XP_396830.4
LOC413386	XM_006557764.3	XP_006557827.2
LOC413388	XM_006557978.3	XP_006558041.1
LOC413388	XM_006557979.3	XP_006558042.1
LOC413388	XM_396833.7	XP_396833.4
LOC413389	XM_006557980.3	XP_006558043.1
LOC413390	XM_623252.5	XP_623255.1
LOC413391	XM_396835.7	XP_396835.3
LOC413393	XM_026439636.1	XP_026295421.1
LOC413394	XM_396838.6	XP_396838.2
LOC413398	XM_396842.7	XP_396842.4
LOC413399	XM_006560583.3	XP_006560646.1
LOC413399	XM_006560584.3	XP_006560647.1
LOC413399	XM_006560585.3	XP_006560648.1
LOC413400	XM_016912030.2	XP_016767519.2
LOC413404	XM_006563955.3	XP_006564018.2
LOC413404	XM_396848.7	XP_396848.4
LOC413407	XM_016917137.2	XP_016772626.1
LOC413407	XM_396851.7	XP_396851.4
LOC413408	XM_396852.6	XP_396852.2
LOC413409	XM_006563163.3	XP_006563226.1
LOC413409	XM_006563164.3	XP_006563227.1
LOC413409	XM_006563165.3	XP_006563228.1
LOC413409	XM_006563166.3	XP_006563229.1
LOC413409	XM_006563167.3	XP_006563230.1
LOC413409	XM_006563168.3	XP_006563231.1
LOC413409	XM_006563169.3	XP_006563232.1
LOC413409	XM_006563170.3	XP_006563233.1
LOC413409	XM_006563171.3	XP_006563234.1
LOC413409	XM_006563172.3	XP_006563235.1
LOC413409	XM_006563173.3	XP_006563236.1
LOC413409	XM_006563174.3	XP_006563237.1
LOC413409	XM_006563175.3	XP_006563238.1
LOC413409	XM_006563176.3	XP_006563239.1
LOC413409	XM_006563178.3	XP_006563241.1
LOC413409	XM_006563179.3	XP_006563242.1
LOC413409	XM_006563180.3	XP_006563243.1
LOC413409	XM_006563181.3	XP_006563244.1
LOC413409	XM_006563182.3	XP_006563245.1
LOC413409	XM_006563183.3	XP_006563246.1
LOC413409	XM_006563184.3	XP_006563247.1
LOC413409	XM_006563185.3	XP_006563248.1
LOC413409	XM_006563186.3	XP_006563249.1
LOC413409	XM_006563187.3	XP_006563250.1
LOC413409	XM_006563188.3	XP_006563251.1
LOC413409	XM_006563189.3	XP_006563252.1
LOC413409	XM_006563190.3	XP_006563253.1
LOC413409	XM_006563191.3	XP_006563254.1
LOC413409	XM_016917077.2	XP_016772566.1
LOC413409	XM_016917079.2	XP_016772568.1
LOC413409	XM_016917080.2	XP_016772569.1
LOC413409	XM_016917081.2	XP_016772570.1
LOC413409	XM_016917082.2	XP_016772571.1
LOC413409	XM_026445936.1	XP_026301721.1
LOC413409	XM_396853.7	XP_396853.3
LOC413410	XM_006559144.3	XP_006559207.1
LOC413410	XM_006559145.3	XP_006559208.1
LOC413410	XM_006559146.3	XP_006559209.1
LOC413410	XM_006559147.3	XP_006559210.1
LOC413410	XM_006559148.3	XP_006559211.1
LOC413411	XM_396855.6	XP_396855.2
LOC413416	XM_006557250.3	XP_006557313.1
LOC413416	XM_026439398.1	XP_026295183.1
LOC413416	XM_026439399.1	XP_026295184.1
LOC413416	XM_026439400.1	XP_026295185.1
LOC413418	XM_006569817.3	XP_006569880.1
LOC413418	XM_006569818.3	XP_006569881.1
LOC413418	XM_006569819.3	XP_006569882.1
LOC413418	XM_396862.7	XP_396862.5
LOC413423	XM_006567136.3	XP_006567199.2
LOC413423	XM_006567137.3	XP_006567200.2
LOC413423	XM_026440038.1	XP_026295823.1
LOC413425	XM_026441958.1	XP_026297743.1
LOC413425	XM_396869.7	XP_396869.4
LOC413427	XM_016915074.2	XP_016770563.2
LOC413427	XM_016915075.2	XP_016770564.2
LOC413427	XM_016915077.2	XP_016770566.2
LOC413427	XM_026443966.1	XP_026299751.1
LOC413427	XM_396871.7	XP_396871.5
LOC413428	XM_026443706.1	XP_026299491.1
LOC413429	XM_396873.6	XP_396873.2
LOC413430	XM_396874.7	XP_396874.5
LOC413433	XM_026441626.1	XP_026297411.1
LOC413433	XM_026441627.1	XP_026297412.1
LOC413433	XM_026441628.1	XP_026297413.1
LOC413433	XM_026441629.1	XP_026297414.1
LOC413433	XM_026441630.1	XP_026297415.1
LOC413433	XM_026441631.1	XP_026297416.1
LOC413433	XM_026441632.1	XP_026297417.1
LOC413433	XM_026441633.1	XP_026297418.1
LOC413433	XM_026441634.1	XP_026297419.1
LOC413433	XM_026441635.1	XP_026297420.1
LOC413435	XM_396879.6	XP_396879.3
LOC413437	XM_396881.6	XP_396881.3
LOC413438	XM_006566826.3	XP_006566889.1
LOC413438	XM_006566827.3	XP_006566890.1
LOC413438	XM_006566828.3	XP_006566891.1
LOC413438	XM_006566829.3	XP_006566892.1
LOC413438	XM_006566830.3	XP_006566893.1
LOC413438	XM_016913660.2	XP_016769149.1
LOC413438	XM_623410.6	XP_623413.2
LOC413439	XM_006564215.2	XP_006564278.1
LOC413440	XM_003249951.4	XP_003249999.1
LOC413440	XM_006561991.3	XP_006562054.1
LOC413440	XM_016911883.2	XP_016767372.1
LOC413440	XM_396884.7	XP_396884.3
LOC413441	XM_006569181.3	XP_006569244.2
LOC413447	XM_006557519.3	XP_006557582.1
LOC413447	XM_006557520.3	XP_006557583.1
LOC413447	XM_026441332.1	XP_026297117.1
LOC413447	XR_003304878.1	
LOC413447	XR_407495.3	
LOC413448	XM_396892.6	XP_396892.2
LOC413450	XM_396894.6	XP_396894.4
LOC413451	XM_006567871.3	XP_006567934.1
LOC413451	XM_396895.7	XP_396895.4
LOC413457	XM_006566554.3	XP_006566617.1
LOC413457	XM_006566555.3	XP_006566618.1
LOC413457	XM_006566556.3	XP_006566619.1
LOC413457	XM_006566557.3	XP_006566620.1
LOC413457	XM_006566558.3	XP_006566621.1
LOC413460	XM_006564503.3	XP_006564566.2
LOC413460	XM_006564504.3	XP_006564567.2
LOC413460	XM_396904.7	XP_396904.4
LOC413462	XM_396906.7	XP_396906.3
LOC413464	XM_006560103.3	XP_006560166.1
LOC413464	XM_026443428.1	XP_026299213.1
LOC413464	XM_026443429.1	XP_026299214.1
LOC413464	XM_396908.7	XP_396908.2
LOC413466	XM_026445098.1	XP_026300883.1
LOC413466	XM_026445099.1	XP_026300884.1
LOC413466	XM_026445100.1	XP_026300885.1
LOC413466	XM_026445101.1	XP_026300886.1
LOC413466	XM_026445102.1	XP_026300887.1
LOC413467	XM_003251133.4	XP_003251181.2
LOC413467	XM_006568098.3	XP_006568161.2
LOC413467	XM_006568099.3	XP_006568162.2
LOC413467	XM_006568100.3	XP_006568163.2
LOC413467	XM_016912146.2	XP_016767635.2
LOC413468	XM_006568094.3	XP_006568157.1
LOC413468	XM_006568096.3	XP_006568159.1
LOC413468	XM_026444726.1	XP_026300511.1
LOC413468	XM_396912.7	XP_396912.1
LOC413470	XM_396914.7	XP_396914.2
LOC413471	XM_396915.6	XP_396915.4
LOC413472	XM_006570885.3	XP_006570948.1
LOC413472	XM_396916.7	XP_396916.4
LOC413473	XM_006570881.3	XP_006570944.1
LOC413473	XM_006570882.3	XP_006570945.1
LOC413473	XM_016912596.2	XP_016768085.1
LOC413473	XM_016912597.2	XP_016768086.1
LOC413473	XM_016912598.2	XP_016768087.1
LOC413473	XM_026441463.1	XP_026297248.1
LOC413473	XM_026441464.1	XP_026297249.1
LOC413474	XM_006570889.3	XP_006570952.1
LOC413474	XM_396918.7	XP_396918.4
LOC413478	XM_396922.7	XP_396922.2
LOC413481	XM_396925.7	XP_396925.4
LOC413484	XM_006568485.3	XP_006568548.2
LOC413486	XM_006568480.3	XP_006568543.1
LOC413486	XM_396930.7	XP_396930.1
LOC413488	XM_006568477.3	XP_006568540.1
LOC413488	XM_006568478.3	XP_006568541.1
LOC413488	XM_006568479.2	XP_006568542.1
LOC413488	XM_026439438.1	XP_026295223.1
LOC413489	XM_396933.7	XP_396933.1
LOC413490	XM_006563908.3	XP_006563971.1
LOC413490	XM_006563909.3	XP_006563972.1
LOC413490	XM_396934.7	XP_396934.4
LOC413491	XM_006559323.3	XP_006559386.1
LOC413493	XM_396937.7	XP_396937.4
LOC413494	XM_026441670.1	XP_026297455.1
LOC413495	XM_396939.6	XP_396939.2
LOC413498	XM_016911196.2	XP_016766685.1
LOC413498	XM_396942.7	XP_396942.4
LOC413499	XM_026443663.1	XP_026299448.1
LOC413499	XM_396943.5	XP_396943.1
LOC413500	XM_396944.7	XP_396944.4
LOC413501	XM_016916393.2	XP_016771882.1
LOC413501	XM_396945.7	XP_396945.4
LOC413502	XM_026444306.1	XP_026300091.1
LOC413503	XM_006569213.3	XP_006569276.1
LOC413504	XM_026443104.1	XP_026298889.1
LOC413504	XM_026443105.1	XP_026298890.1
LOC413504	XM_026443106.1	XP_026298891.1
LOC413504	XM_026443107.1	XP_026298892.1
LOC413504	XM_026443108.1	XP_026298893.1
LOC413504	XM_026443109.1	XP_026298894.1
LOC413504	XM_026443110.1	XP_026298895.1
LOC413504	XM_026443111.1	XP_026298896.1
LOC413504	XM_026443112.1	XP_026298897.1
LOC413504	XM_026443113.1	XP_026298898.1
LOC413504	XM_026443114.1	XP_026298899.1
LOC413504	XM_026443115.1	XP_026298900.1
LOC413504	XM_026443116.1	XP_026298901.1
LOC413504	XM_026443117.1	XP_026298902.1
LOC413504	XM_026443118.1	XP_026298903.1
LOC413504	XM_026443119.1	XP_026298904.1
LOC413504	XM_026443120.1	XP_026298905.1
LOC413508	XM_006560603.3	XP_006560666.1
LOC413510	XM_006559222.3	XP_006559285.1
LOC413512	XM_006570910.3	XP_006570973.2
LOC413512	XM_396955.7	XP_396955.5
LOC413515	XM_006559966.3	XP_006560029.2
LOC413515	XM_396958.7	XP_396958.5
LOC413517	XM_396960.5	XP_396960.2
LOC413520	XM_396963.7	XP_396963.2
LOC413523	XM_396966.7	XP_396966.2
LOC413524	XM_396967.6	XP_396967.4
LOC413525	XM_026444977.1	XP_026300762.1
LOC413525	XM_026444978.1	XP_026300763.1
LOC413527	NM_001289441.1	NP_001276370.1
LOC413527	XM_016912051.2	XP_016767540.2
LOC413527	XM_016912054.2	XP_016767543.2
LOC413529	XM_396972.7	XP_396972.6
LOC413531	XM_026445864.1	XP_026301649.1
LOC413532	XM_026445865.1	XP_026301650.1
LOC413532	XM_026445866.1	XP_026301651.1
LOC413533	XM_396976.7	XP_396976.2
LOC413534	XM_026445939.1	XP_026301724.1
LOC413534	XM_026445940.1	XP_026301725.1
LOC413539	XM_006558317.3	XP_006558380.2
LOC413539	XM_016915579.2	XP_016771068.2
LOC413539	XM_026444297.1	XP_026300082.1
LOC413539	XM_396981.7	XP_396981.5
LOC413542	XM_006564746.2	XP_006564809.1
LOC413543	XM_006558985.3	XP_006559048.2
LOC413543	XM_006558986.3	XP_006559049.2
LOC413544	XM_006562898.3	XP_006562961.2
LOC413544	XM_396986.6	XP_396986.3
LOC413545	XM_006558039.3	XP_006558102.1
LOC413545	XM_006558040.3	XP_006558103.1
LOC413545	XM_006558041.3	XP_006558104.1
LOC413545	XM_016914946.2	XP_016770435.1
LOC413545	XM_026443957.1	XP_026299742.1
LOC413547	XM_006569650.3	XP_006569713.1
LOC413547	XM_396989.6	XP_396989.2
LOC413548	XM_016912162.2	XP_016767651.1
LOC413548	XM_396990.7	XP_396990.3
LOC413549	XM_006560420.2	XP_006560483.2
LOC413549	XM_006560421.3	XP_006560484.2
LOC413549	XM_396991.7	XP_396991.5
LOC413550	XM_026444794.1	XP_026300579.1
LOC413551	XM_016915281.2	XP_016770770.1
LOC413551	XM_396993.7	XP_396993.3
LOC413551	XR_412205.3	
LOC413553	XM_026444164.1	XP_026299949.1
LOC413553	XM_026444165.1	XP_026299950.1
LOC413553	XM_026444166.1	XP_026299951.1
LOC413555	XM_006558348.3	XP_006558411.1
LOC413555	XM_006558349.3	XP_006558412.1
LOC413555	XM_026442857.1	XP_026298642.1
LOC413556	XM_026442556.1	XP_026298341.1
LOC413556	XM_026442557.1	XP_026298342.1
LOC413556	XM_026442558.1	XP_026298343.1
LOC413556	XM_026442559.1	XP_026298344.1
LOC413556	XM_026442560.1	XP_026298345.1
LOC413557	XM_006559184.3	XP_006559247.1
LOC413557	XM_006559185.3	XP_006559248.1
LOC413557	XM_016916613.2	XP_016772102.1
LOC413558	XM_006571014.3	XP_006571077.2
LOC413558	XM_396999.7	XP_396999.5
LOC413560	XM_016913717.2	XP_016769206.1
LOC413560	XM_397001.6	XP_397001.3
LOC413562	XM_006570998.3	XP_006571061.2
LOC413562	XM_006570999.3	XP_006571062.2
LOC413562	XM_006571000.3	XP_006571063.2
LOC413562	XM_006571001.3	XP_006571064.2
LOC413562	XM_016913751.2	XP_016769240.2
LOC413562	XM_026446134.1	XP_026301919.1
LOC413562	XM_397003.7	XP_397003.5
LOC413567	XM_397008.5	XP_397008.1
LOC413568	XM_016913572.2	XP_016769061.2
LOC413569	XM_026445045.1	XP_026300830.1
LOC413569	XM_026445046.1	XP_026300831.1
LOC413569	XM_026445047.1	XP_026300832.1
LOC413569	XM_026445048.1	XP_026300833.1
LOC413569	XM_026445049.1	XP_026300834.1
LOC413569	XM_026445051.1	XP_026300836.1
LOC413569	XM_026445052.1	XP_026300837.1
LOC413569	XM_026445053.1	XP_026300838.1
LOC413569	XM_026445054.1	XP_026300839.1
LOC413569	XM_026445055.1	XP_026300840.1
LOC413569	XM_026445056.1	XP_026300841.1
LOC413569	XM_026445057.1	XP_026300842.1
LOC413569	XM_026445058.1	XP_026300843.1
LOC413569	XM_026445059.1	XP_026300844.1
LOC413569	XM_026445060.1	XP_026300845.1
LOC413569	XM_026445061.1	XP_026300846.1
LOC413569	XM_026445062.1	XP_026300847.1
LOC413573	XM_006558163.3	XP_006558226.1
LOC413573	XM_016913927.2	XP_016769416.1
LOC413573	XM_026442925.1	XP_026298710.1
LOC413573	XM_026442926.1	XP_026298711.1
LOC413573	XM_397014.7	XP_397014.4
LOC413573	XR_001704190.2	
LOC413574	XM_026445452.1	XP_026301237.1
LOC413575	XM_006571296.3	XP_006571359.2
LOC413576	XM_397017.6	XP_397017.3
LOC413577	XM_006571297.3	XP_006571360.1
LOC413577	XM_016917291.2	XP_016772780.1
LOC413577	XM_016917293.2	XP_016772782.1
LOC413577	XM_016917297.2	XP_016772786.1
LOC413578	XM_016917438.2	XP_016772927.1
LOC413579	XM_026445011.1	XP_026300796.1
LOC413579	XM_026445012.1	XP_026300797.1
LOC413582	XM_006560199.3	XP_006560262.1
LOC413582	XM_006560200.3	XP_006560263.1
LOC413582	XM_016916235.2	XP_016771724.1
LOC413582	XM_016916236.2	XP_016771725.1
LOC413582	XM_016916237.2	XP_016771726.1
LOC413583	XM_006570414.3	XP_006570477.1
LOC413583	XM_006570415.3	XP_006570478.1
LOC413588	XM_397030.5	XP_397030.3
LOC413590	XM_026440030.1	XP_026295815.1
LOC413591	XM_026440287.1	XP_026296072.1
LOC413591	XM_026440288.1	XP_026296073.1
LOC413592	XM_006572240.3	XP_006572303.1
LOC413594	XM_006562752.3	XP_006562815.1
LOC413596	XM_016915851.2	XP_016771340.2
LOC413596	XM_016915853.2	XP_016771342.2
LOC413596	XM_397038.7	XP_397038.5
LOC413601	XM_397043.7	XP_397043.2
LOC413605	XM_006560107.3	XP_006560170.1
LOC413605	XM_397047.7	XP_397047.2
LOC413607	XM_006559137.3	XP_006559200.2
LOC413612	XM_006563764.3	XP_006563827.1
LOC413612	XM_397054.6	XP_397054.2
LOC413613	XM_397055.7	XP_397055.1
LOC413614	XM_397056.7	XP_397056.2
LOC413616	XM_026442024.1	XP_026297809.1
LOC413616	XM_026442025.1	XP_026297810.1
LOC413616	XM_026442026.1	XP_026297811.1
LOC413616	XM_026442027.1	XP_026297812.1
LOC413616	XM_026442028.1	XP_026297813.1
LOC413618	XM_397060.5	XP_397060.3
LOC413619	XM_397061.7	XP_397061.1
LOC413620	XM_006559648.3	XP_006559711.2
LOC413620	XM_006559649.3	XP_006559712.2
LOC413620	XM_397062.7	XP_397062.3
LOC413623	XM_006558777.3	XP_006558840.1
LOC413623	XM_016916405.2	XP_016771894.1
LOC413623	XM_026445008.1	XP_026300793.1
LOC413623	XM_026445010.1	XP_026300795.1
LOC413623	XM_397065.6	XP_397065.2
LOC413625	XM_006564610.2	XP_006564673.2
LOC413625	XM_006564611.2	XP_006564674.2
LOC413627	XM_026442253.1	XP_026298038.1
LOC413631	XM_026444503.1	XP_026300288.1
LOC413631	XM_397073.7	XP_397073.5
LOC413633	XM_003249107.4	XP_003249155.2
LOC413633	XM_006557751.3	XP_006557814.2
LOC413633	XM_006557752.3	XP_006557815.2
LOC413633	XM_006557753.3	XP_006557816.2
LOC413633	XM_006557754.3	XP_006557817.2
LOC413636	XM_006563382.3	XP_006563445.1
LOC413636	XM_006563383.3	XP_006563446.1
LOC413636	XM_397078.6	XP_397078.3
LOC413637	XM_006559835.3	XP_006559898.2
LOC413637	XM_006559836.3	XP_006559899.2
LOC413637	XM_016913250.2	XP_016768739.2
LOC413637	XM_397079.7	XP_397079.2
LOC413638	XM_026440411.1	XP_026296196.1
LOC413643	XM_397085.7	XP_397085.2
LOC413649	XM_006570780.3	XP_006570843.1
LOC413650	XM_397092.6	XP_397092.3
LOC413652	XM_006564567.3	XP_006564630.1
LOC413652	XM_397094.7	XP_397094.2
LOC413653	XM_006567602.3	XP_006567665.1
LOC413653	XM_397095.6	XP_397095.3
LOC413655	XM_397097.6	XP_397097.2
LOC413657	XM_006572174.3	XP_006572237.1
LOC413660	XM_397101.7	XP_397101.4
LOC413663	XM_006559574.3	XP_006559637.1
LOC413664	XM_026442225.1	XP_026298010.1
LOC413664	XM_026442226.1	XP_026298011.1
LOC413666	XM_006566304.3	XP_006566367.2
LOC413666	XM_397107.7	XP_397107.5
LOC413667	XM_016915168.2	XP_016770657.1
LOC413667	XM_026443609.1	XP_026299394.1
LOC413668	XM_006566295.3	XP_006566358.1
LOC413668	XM_397109.6	XP_397109.3
LOC413669	XM_026439997.1	XP_026295782.1
LOC413669	XM_026439998.1	XP_026295783.1
LOC413669	XM_026439999.1	XP_026295784.1
LOC413669	XM_026440000.1	XP_026295785.1
LOC413669	XM_026440001.1	XP_026295786.1
LOC413669	XM_026440002.1	XP_026295787.1
LOC413669	XM_026440003.1	XP_026295788.1
LOC413669	XM_026440004.1	XP_026295789.1
LOC413669	XM_026440005.1	XP_026295790.1
LOC413669	XM_026440006.1	XP_026295791.1
LOC413669	XM_026440007.1	XP_026295792.1
LOC413669	XM_026440008.1	XP_026295793.1
LOC413669	XR_003304494.1	
LOC413670	XM_006570819.3	XP_006570882.1
LOC413670	XM_016917788.2	XP_016773277.1
LOC413670	XM_397111.6	XP_397111.2
LOC413672	XM_397113.7	XP_397113.1
LOC413674	XM_003251575.4	XP_003251623.1
LOC413675	XM_397116.7	XP_397116.4
LOC413676	XM_026442146.1	XP_026297931.1
LOC413676	XM_026442147.1	XP_026297932.1
LOC413676	XM_026442148.1	XP_026297933.1
LOC413676	XM_026442149.1	XP_026297934.1
LOC413677	XM_006570032.3	XP_006570095.2
LOC413677	XM_006570033.3	XP_006570096.2
LOC413677	XM_006570034.3	XP_006570097.2
LOC413677	XM_006570035.3	XP_006570098.2
LOC413677	XM_006570036.3	XP_006570099.2
LOC413677	XM_006570037.3	XP_006570100.2
LOC413677	XM_006570038.3	XP_006570101.2
LOC413677	XM_026442384.1	XP_026298169.1
LOC413677	XM_397118.7	XP_397118.5
LOC413678	XM_016912298.2	XP_016767787.2
LOC413678	XM_016912301.2	XP_016767790.2
LOC413678	XM_016912305.2	XP_016767794.2
LOC413679	XM_397120.7	XP_397120.4
LOC413680	XM_016915020.2	XP_016770509.1
LOC413680	XM_016915023.2	XP_016770512.1
LOC413680	XM_016915026.2	XP_016770515.1
LOC413680	XM_026444080.1	XP_026299865.1
LOC413680	XM_026444081.1	XP_026299866.1
LOC413680	XM_026444082.1	XP_026299867.1
LOC413680	XM_026444083.1	XP_026299868.1
LOC413680	XM_026444084.1	XP_026299869.1
LOC413680	XM_026444085.1	XP_026299870.1
LOC413680	XM_026444086.1	XP_026299871.1
LOC413683	XM_006562887.3	XP_006562950.1
LOC413683	XM_006562888.3	XP_006562951.1
LOC413683	XM_016914531.2	XP_016770020.1
LOC413683	XR_003305386.1	
LOC413684	XM_397125.7	XP_397125.5
LOC413686	XM_397127.6	XP_397127.5
LOC413688	XM_397129.7	XP_397129.4
LOC413689	XM_397130.7	XP_397130.4
LOC413690	XM_397131.7	XP_397131.4
LOC413691	XM_006564177.3	XP_006564240.1
LOC413692	XM_026442835.1	XP_026298620.1
LOC413693	XM_026446264.1	XP_026302049.1
LOC413697	XM_397138.7	XP_397138.5
LOC413698	XM_397139.5	XP_397139.3
LOC413699	XM_006557630.3	XP_006557693.1
LOC413699	XM_397140.7	XP_397140.4
LOC413702	XM_006562895.3	XP_006562958.1
LOC413702	XM_016914431.2	XP_016769920.1
LOC413702	XM_397143.7	XP_397143.2
LOC413705	XM_006562100.3	XP_006562163.1
LOC413705	XM_016912331.2	XP_016767820.1
LOC413708	XM_006558417.3	XP_006558480.1
LOC413708	XM_397149.5	XP_397149.2
LOC413709	XM_006559260.3	XP_006559323.1
LOC413711	XM_016912275.2	XP_016767764.1
LOC413713	XM_006568568.3	XP_006568631.3
LOC413714	XM_397155.7	XP_397155.4
LOC413718	XM_026440743.1	XP_026296528.1
LOC413718	XM_623877.6	XP_623880.1
LOC413720	XM_397160.6	XP_397160.3
LOC413721	XM_006557310.3	XP_006557373.1
LOC413721	XM_006557311.3	XP_006557374.1
LOC413721	XM_006557312.3	XP_006557375.1
LOC413721	XM_016913077.2	XP_016768566.1
LOC413721	XM_016913078.2	XP_016768567.1
LOC413721	XM_016913079.2	XP_016768568.1
LOC413721	XM_026441595.1	XP_026297380.1
LOC413721	XM_026441596.1	XP_026297381.1
LOC413724	XM_016913768.2	XP_016769257.1
LOC413727	XM_026440503.1	XP_026296288.1
LOC413728	XM_397168.6	XP_397168.3
LOC413730	XM_397170.6	XP_397170.4
LOC413732	XM_006565245.3	XP_006565308.1
LOC413732	XM_397171.6	XP_397171.3
LOC413735	XM_006562773.3	XP_006562836.1
LOC413735	XM_397174.7	XP_397174.4
LOC413736	XM_006572354.3	XP_006572417.1
LOC413736	XM_397175.6	XP_397175.1
LOC413738	XM_006560864.3	XP_006560927.2
LOC413738	XM_397177.7	XP_397177.5
LOC413739	XM_016913590.2	XP_016769079.1
LOC413739	XM_016913591.2	XP_016769080.1
LOC413739	XR_003305086.1	
LOC413740	XM_006559658.3	XP_006559721.1
LOC413740	XM_397179.7	XP_397179.2
LOC413742	XM_397181.7	XP_397181.1
LOC413746	XM_397185.5	XP_397185.2
LOC413749	XM_006562362.3	XP_006562425.1
LOC413749	XM_026443193.1	XP_026298978.1
LOC413753	XM_026444269.1	XP_026300054.1
LOC413753	XM_026444270.1	XP_026300055.1
LOC413753	XM_026444271.1	XP_026300056.1
LOC413753	XM_026444272.1	XP_026300057.1
LOC413753	XM_026444273.1	XP_026300058.1
LOC413753	XM_026444274.1	XP_026300059.1
LOC413753	XM_026444275.1	XP_026300060.1
LOC413753	XM_026444276.1	XP_026300061.1
LOC413753	XM_026444277.1	XP_026300062.1
LOC413754	XM_026440364.1	XP_026296149.1
LOC413754	XM_026440374.1	XP_026296159.1
LOC413754	XM_026440381.1	XP_026296166.1
LOC413754	XM_026440390.1	XP_026296175.1
LOC413755	XM_006560096.3	XP_006560159.2
LOC413755	XM_016916690.2	XP_016772179.2
LOC413755	XM_016916691.2	XP_016772180.2
LOC413755	XM_016916692.2	XP_016772181.2
LOC413757	XM_026440722.1	XP_026296507.1
LOC413757	XM_026440723.1	XP_026296508.1
LOC413757	XM_026440724.1	XP_026296509.1
LOC413758	XM_026443465.1	XP_026299250.1
LOC413759	XM_026440134.1	XP_026295919.1
LOC413759	XM_026440136.1	XP_026295921.1
LOC413759	XM_026440143.1	XP_026295928.1
LOC413762	XM_397201.7	XP_397201.2
